#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime

#DATACENTER=IRISDMC,http://ds.iris.edu
ZG|R4809|33.539459|-116.589287|1469.2|Sage Brush Flats Array R4809|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4810|33.53968|-116.5895|1468.2|Sage Brush Flats Array R4810|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4811|33.539883|-116.589775|1466.0|Sage Brush Flats Array R4811|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4812|33.540123|-116.590012|1466.1|Sage Brush Flats Array R4812|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4813|33.540325|-116.590225|1467.8|Sage Brush Flats Array R4813|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4814|33.540504|-116.590454|1468.2|Sage Brush Flats Array R4814|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4815|33.540752|-116.590714|1466.0|Sage Brush Flats Array R4815|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4816|33.540977|-116.590942|1463.1|Sage Brush Flats Array R4816|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4817|33.541199|-116.591156|1465.9|Sage Brush Flats Array R4817|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4818|33.541401|-116.59137|1465.0|Sage Brush Flats Array R4818|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4819|33.541626|-116.591637|1460.4|Sage Brush Flats Array R4819|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4820|33.541851|-116.591904|1458.9|Sage Brush Flats Array R4820|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4901|33.537804|-116.587326|1459.7|Sage Brush Flats Array R4901|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R4902|33.538013|-116.58754|1462.6|Sage Brush Flats Array R4902|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4903|33.538231|-116.587791|1459.8|Sage Brush Flats Array R4903|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4904|33.538445|-116.588036|1454.0|Sage Brush Flats Array R4904|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4905|33.538654|-116.588295|1454.6|Sage Brush Flats Array R4905|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4906|33.538876|-116.588516|1466.0|Sage Brush Flats Array R4906|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R4907|33.539093|-116.588715|1467.8|Sage Brush Flats Array R4907|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4908|33.539314|-116.588966|1468.8|Sage Brush Flats Array R4908|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4909|33.539524|-116.589188|1470.3|Sage Brush Flats Array R4909|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R4910|33.539745|-116.589417|1470.2|Sage Brush Flats Array R4910|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R4911|33.539936|-116.589676|1468.4|Sage Brush Flats Array R4911|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4912|33.540154|-116.589905|1465.6|Sage Brush Flats Array R4912|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4913|33.540375|-116.590126|1469.2|Sage Brush Flats Array R4913|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4914|33.540596|-116.590347|1469.4|Sage Brush Flats Array R4914|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4915|33.540817|-116.590591|1468.2|Sage Brush Flats Array R4915|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4916|33.541039|-116.590813|1466.4|Sage Brush Flats Array R4916|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4917|33.541252|-116.591057|1467.3|Sage Brush Flats Array R4917|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4918|33.541454|-116.591263|1467.0|Sage Brush Flats Array R4918|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4919|33.541683|-116.59156|1463.8|Sage Brush Flats Array R4919|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R4920|33.541889|-116.591743|1465.9|Sage Brush Flats Array R4920|2014-05-09T00:00:00|2014-06-07T23:59:59
ZG|R5001|33.537853|-116.587227|1459.8|Sage Brush Flats Array R5001|2014-05-11T00:00:00|2014-06-04T23:59:59
ZG|R5002|33.538067|-116.587463|1464.1|Sage Brush Flats Array R5002|2014-05-10T00:00:00|2014-06-04T23:59:59
ZG|R5003|33.538288|-116.587677|1461.6|Sage Brush Flats Array R5003|2014-05-10T00:00:00|2014-06-04T23:59:59
ZG|R5004|33.538494|-116.587914|1457.0|Sage Brush Flats Array R5004|2014-05-10T00:00:00|2014-06-03T23:59:59
ZG|R5005|33.538704|-116.588165|1458.7|Sage Brush Flats Array R5005|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5006|33.538933|-116.588394|1464.9|Sage Brush Flats Array R5006|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5007|33.539146|-116.588638|1467.8|Sage Brush Flats Array R5007|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R5008|33.53936|-116.588852|1467.2|Sage Brush Flats Array R5008|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5009|33.539585|-116.589111|1470.5|Sage Brush Flats Array R5009|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5010|33.539791|-116.589348|1471.0|Sage Brush Flats Array R5010|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5011|33.539993|-116.589554|1470.5|Sage Brush Flats Array R5011|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R5012|33.540215|-116.58979|1469.3|Sage Brush Flats Array R5012|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R5013|33.540455|-116.589973|1468.9|Sage Brush Flats Array R5013|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R5014|33.540619|-116.59024|1469.7|Sage Brush Flats Array R5014|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R5015|33.540867|-116.590485|1469.7|Sage Brush Flats Array R5015|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R5016|33.541065|-116.590683|1468.1|Sage Brush Flats Array R5016|2014-05-09T00:00:00|2014-05-31T23:59:59
ZG|R5017|33.541309|-116.590942|1468.2|Sage Brush Flats Array R5017|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R5018|33.541496|-116.591148|1467.2|Sage Brush Flats Array R5018|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R5019|33.541721|-116.591446|1465.9|Sage Brush Flats Array R5019|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R5020|33.541935|-116.59166|1465.7|Sage Brush Flats Array R5020|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R5101|33.53791|-116.58712|1465.4|Sage Brush Flats Array R5101|2014-05-11T00:00:00|2014-06-06T23:59:59
ZG|R5102|33.538116|-116.587357|1465.6|Sage Brush Flats Array R5102|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5103|33.538338|-116.587585|1464.1|Sage Brush Flats Array R5103|2014-05-10T00:00:00|2014-05-24T23:59:59
ZG|R5104|33.538559|-116.58783|1461.2|Sage Brush Flats Array R5104|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5105|33.53878|-116.588058|1461.9|Sage Brush Flats Array R5105|2014-05-10T00:00:00|2014-06-04T23:59:59
ZG|R5106|33.538971|-116.588318|1463.2|Sage Brush Flats Array R5106|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5107|33.5392|-116.588516|1466.4|Sage Brush Flats Array R5107|2014-05-10T00:00:00|2014-06-02T23:59:59
ZG|R5108|33.53941|-116.588768|1468.5|Sage Brush Flats Array R5108|2014-05-10T00:00:00|2014-06-04T23:59:59
ZG|R5109|33.539616|-116.588989|1469.9|Sage Brush Flats Array R5109|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5110|33.539837|-116.589218|1471.6|Sage Brush Flats Array R5110|2014-05-10T00:00:00|2014-06-07T23:59:59
ZG|R5111|33.540054|-116.589462|1471.4|Sage Brush Flats Array R5111|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R5112|33.54026|-116.589699|1469.9|Sage Brush Flats Array R5112|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R5113|33.540459|-116.58989|1469.1|Sage Brush Flats Array R5113|2014-05-09T00:00:00|2014-06-07T23:59:59
ZG|R5114|33.54071|-116.590149|1469.9|Sage Brush Flats Array R5114|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5115|33.540909|-116.590416|1470.2|Sage Brush Flats Array R5115|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R5116|33.541138|-116.590607|1469.4|Sage Brush Flats Array R5116|2014-05-09T00:00:00|2014-06-05T23:59:59
ZG|R5117|33.541344|-116.590851|1468.2|Sage Brush Flats Array R5117|2014-05-09T00:00:00|2014-06-07T23:59:59
ZG|R5118|33.54155|-116.591072|1465.8|Sage Brush Flats Array R5118|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R5119|33.541759|-116.591316|1465.1|Sage Brush Flats Array R5119|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R5120|33.541985|-116.591545|1464.2|Sage Brush Flats Array R5120|2014-05-09T00:00:00|2014-06-06T23:59:59
ZG|R5201|33.537952|-116.587013|1467.8|Sage Brush Flats Array R5201|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5202|33.53817|-116.587257|1466.8|Sage Brush Flats Array R5202|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5203|33.538395|-116.587479|1466.1|Sage Brush Flats Array R5203|2014-05-10T00:00:00|2014-05-31T23:59:59
ZG|R5204|33.538612|-116.587723|1463.6|Sage Brush Flats Array R5204|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5205|33.538826|-116.587959|1462.0|Sage Brush Flats Array R5205|2014-05-10T00:00:00|2014-06-01T23:59:59
ZG|R5206|33.53904|-116.588196|1466.8|Sage Brush Flats Array R5206|2014-05-11T00:00:00|2014-05-29T23:59:59
ZG|R5207|33.539234|-116.588417|1468.0|Sage Brush Flats Array R5207|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5208|33.539463|-116.588638|1468.8|Sage Brush Flats Array R5208|2014-05-11T00:00:00|2014-05-21T23:59:59
ZG|R5209|33.53968|-116.588882|1470.1|Sage Brush Flats Array R5209|2014-05-11T00:00:00|2014-06-06T23:59:59
ZG|R5210|33.539909|-116.589119|1471.9|Sage Brush Flats Array R5210|2014-05-10T00:00:00|2014-06-07T23:59:59
ZG|R5211|33.540123|-116.589348|1471.7|Sage Brush Flats Array R5211|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5212|33.540337|-116.589569|1470.6|Sage Brush Flats Array R5212|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5213|33.540546|-116.589828|1469.3|Sage Brush Flats Array R5213|2014-05-10T00:00:00|2014-05-22T23:59:59
ZG|R5214|33.54073|-116.590034|1469.8|Sage Brush Flats Array R5214|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5215|33.54097|-116.590302|1470.5|Sage Brush Flats Array R5215|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5216|33.541176|-116.590492|1469.9|Sage Brush Flats Array R5216|2014-05-10T00:00:00|2014-06-04T23:59:59
ZG|R5217|33.541412|-116.590721|1468.2|Sage Brush Flats Array R5217|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5218|33.541641|-116.590958|1464.9|Sage Brush Flats Array R5218|2014-05-10T00:00:00|2014-06-07T23:59:59
ZG|R5219|33.541855|-116.591187|1461.8|Sage Brush Flats Array R5219|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5220|33.542061|-116.591446|1462.7|Sage Brush Flats Array R5220|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5301|33.53801|-116.586906|1469.4|Sage Brush Flats Array R5301|2014-05-11T00:00:00|2014-06-04T23:59:59
ZG|R5302|33.538216|-116.587151|1468.5|Sage Brush Flats Array R5302|2014-05-10T00:00:00|2014-06-04T23:59:59
ZG|R5303|33.538448|-116.587364|1467.5|Sage Brush Flats Array R5303|2014-05-10T00:00:00|2014-06-04T23:59:59
ZG|R5304|33.538654|-116.587616|1464.3|Sage Brush Flats Array R5304|2014-05-11T00:00:00|2014-06-04T23:59:59
ZG|R5305|33.538841|-116.587891|1464.6|Sage Brush Flats Array R5305|2014-05-10T00:00:00|2014-06-04T23:59:59
ZG|R5306|33.539089|-116.588089|1468.8|Sage Brush Flats Array R5306|2014-05-11T00:00:00|2014-06-04T23:59:59
ZG|R5307|33.539314|-116.588295|1469.6|Sage Brush Flats Array R5307|2014-05-11T00:00:00|2014-06-06T23:59:59
ZG|R5308|33.539524|-116.588539|1470.2|Sage Brush Flats Array R5308|2014-05-11T00:00:00|2014-05-21T23:59:59
ZG|R5309|33.539734|-116.58876|1470.6|Sage Brush Flats Array R5309|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5310|33.539974|-116.589005|1472.4|Sage Brush Flats Array R5310|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5311|33.540176|-116.589249|1472.2|Sage Brush Flats Array R5311|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5312|33.540409|-116.58947|1470.8|Sage Brush Flats Array R5312|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5313|33.540592|-116.589737|1469.6|Sage Brush Flats Array R5313|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5314|33.540806|-116.589928|1470.7|Sage Brush Flats Array R5314|2014-05-10T00:00:00|2014-06-02T23:59:59
ZG|R5315|33.541019|-116.590157|1470.9|Sage Brush Flats Array R5315|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5316|33.541241|-116.590401|1470.4|Sage Brush Flats Array R5316|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5317|33.541477|-116.590645|1468.6|Sage Brush Flats Array R5317|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5318|33.541695|-116.590858|1465.2|Sage Brush Flats Array R5318|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5319|33.541882|-116.591118|1458.0|Sage Brush Flats Array R5319|2014-05-10T00:00:00|2014-06-07T23:59:59
ZG|R5320|33.542114|-116.591347|1463.1|Sage Brush Flats Array R5320|2014-05-10T00:00:00|2014-06-07T23:59:59
ZG|R5401|33.538059|-116.586823|1469.4|Sage Brush Flats Array R5401|2014-05-11T00:00:00|2014-06-04T23:59:59
ZG|R5402|33.538277|-116.587044|1469.5|Sage Brush Flats Array R5402|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5403|33.538502|-116.587265|1468.9|Sage Brush Flats Array R5403|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5404|33.538715|-116.587502|1465.7|Sage Brush Flats Array R5404|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5405|33.538933|-116.587746|1466.5|Sage Brush Flats Array R5405|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5406|33.539135|-116.587975|1469.2|Sage Brush Flats Array R5406|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5407|33.53936|-116.588203|1469.0|Sage Brush Flats Array R5407|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5408|33.539581|-116.588432|1470.2|Sage Brush Flats Array R5408|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5409|33.539795|-116.588669|1471.9|Sage Brush Flats Array R5409|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5410|33.540012|-116.588882|1473.8|Sage Brush Flats Array R5410|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5411|33.540222|-116.589149|1473.5|Sage Brush Flats Array R5411|2014-05-10T00:00:00|2014-05-29T23:59:59
ZG|R5412|33.540447|-116.589378|1473.2|Sage Brush Flats Array R5412|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5413|33.540649|-116.5896|1470.3|Sage Brush Flats Array R5413|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5414|33.540855|-116.589813|1470.7|Sage Brush Flats Array R5414|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5415|33.541073|-116.59008|1471.9|Sage Brush Flats Array R5415|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5416|33.541271|-116.590294|1471.2|Sage Brush Flats Array R5416|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5417|33.541527|-116.59053|1469.0|Sage Brush Flats Array R5417|2014-05-10T00:00:00|2014-06-04T23:59:59
ZG|R5418|33.541737|-116.590752|1467.4|Sage Brush Flats Array R5418|2014-05-10T00:00:00|2014-06-07T23:59:59
ZG|R5419|33.541939|-116.590996|1456.9|Sage Brush Flats Array R5419|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5420|33.542145|-116.591255|1461.9|Sage Brush Flats Array R5420|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5501|33.53812|-116.586716|1470.5|Sage Brush Flats Array R5501|2014-05-11T00:00:00|2014-06-06T23:59:59
ZG|R5502|33.53833|-116.58696|1470.1|Sage Brush Flats Array R5502|2014-05-10T00:00:00|2014-06-04T23:59:59
ZG|R5503|33.538555|-116.587173|1470.3|Sage Brush Flats Array R5503|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5504|33.538754|-116.587402|1466.3|Sage Brush Flats Array R5504|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5505|33.538986|-116.587639|1466.3|Sage Brush Flats Array R5505|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5506|33.5392|-116.587883|1467.8|Sage Brush Flats Array R5506|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5507|33.539421|-116.588112|1468.1|Sage Brush Flats Array R5507|2014-05-11T00:00:00|2014-06-07T23:59:59
ZG|R5508|33.539631|-116.588341|1468.9|Sage Brush Flats Array R5508|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5509|33.539845|-116.588554|1472.4|Sage Brush Flats Array R5509|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5510|33.540077|-116.588806|1471.4|Sage Brush Flats Array R5510|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5511|33.540279|-116.589043|1474.6|Sage Brush Flats Array R5511|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5512|33.540508|-116.589272|1472.5|Sage Brush Flats Array R5512|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5513|33.540684|-116.589508|1470.6|Sage Brush Flats Array R5513|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5514|33.540909|-116.589729|1470.5|Sage Brush Flats Array R5514|2014-05-10T00:00:00|2014-06-07T23:59:59
ZG|R5515|33.541138|-116.589966|1472.4|Sage Brush Flats Array R5515|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5516|33.541325|-116.590179|1471.7|Sage Brush Flats Array R5516|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5517|33.541573|-116.590416|1469.0|Sage Brush Flats Array R5517|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5518|33.541801|-116.590668|1465.2|Sage Brush Flats Array R5518|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5519|33.542007|-116.590843|1455.3|Sage Brush Flats Array R5519|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5520|33.542206|-116.59111|1458.4|Sage Brush Flats Array R5520|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5601|33.538181|-116.586609|1470.0|Sage Brush Flats Array R5601|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5602|33.538391|-116.58683|1469.2|Sage Brush Flats Array R5602|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5603|33.538605|-116.587074|1470.0|Sage Brush Flats Array R5603|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5604|33.538822|-116.587296|1466.2|Sage Brush Flats Array R5604|2014-05-11T00:00:00|2014-06-04T23:59:59
ZG|R5605|33.539036|-116.587532|1465.5|Sage Brush Flats Array R5605|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5606|33.539253|-116.587769|1467.0|Sage Brush Flats Array R5606|2014-05-11T00:00:00|2014-06-04T23:59:59
ZG|R5607|33.539455|-116.587997|1467.4|Sage Brush Flats Array R5607|2014-05-11T00:00:00|2014-06-06T23:59:59
ZG|R5608|33.539684|-116.588234|1468.0|Sage Brush Flats Array R5608|2014-05-11T00:00:00|2014-06-03T23:59:59
ZG|R5609|33.53989|-116.588455|1470.9|Sage Brush Flats Array R5609|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5610|33.540146|-116.588684|1473.7|Sage Brush Flats Array R5610|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5611|33.540337|-116.588959|1473.7|Sage Brush Flats Array R5611|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5612|33.540546|-116.589188|1471.2|Sage Brush Flats Array R5612|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5613|33.540756|-116.589386|1468.9|Sage Brush Flats Array R5613|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5614|33.540955|-116.589645|1469.9|Sage Brush Flats Array R5614|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5615|33.541176|-116.589844|1472.0|Sage Brush Flats Array R5615|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5616|33.541386|-116.590096|1471.4|Sage Brush Flats Array R5616|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5617|33.54163|-116.590309|1468.8|Sage Brush Flats Array R5617|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5618|33.541851|-116.590553|1465.0|Sage Brush Flats Array R5618|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5619|33.542057|-116.590744|1451.8|Sage Brush Flats Array R5619|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5620|33.542252|-116.591026|1453.4|Sage Brush Flats Array R5620|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5701|33.538219|-116.586494|1470.7|Sage Brush Flats Array R5701|2014-05-11T00:00:00|2014-06-04T23:59:59
ZG|R5702|33.538441|-116.586716|1468.4|Sage Brush Flats Array R5702|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5703|33.538658|-116.586983|1468.9|Sage Brush Flats Array R5703|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5704|33.538879|-116.587227|1465.5|Sage Brush Flats Array R5704|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5705|33.539085|-116.58744|1464.1|Sage Brush Flats Array R5705|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5706|33.53931|-116.587677|1466.2|Sage Brush Flats Array R5706|2014-05-11T00:00:00|2014-06-06T23:59:59
ZG|R5707|33.539497|-116.587875|1466.7|Sage Brush Flats Array R5707|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5708|33.539745|-116.588142|1467.0|Sage Brush Flats Array R5708|2014-05-11T00:00:00|2014-05-24T23:59:59
ZG|R5709|33.539925|-116.588356|1470.1|Sage Brush Flats Array R5709|2014-05-11T00:00:00|2014-06-06T23:59:59
ZG|R5710|33.540176|-116.5886|1472.6|Sage Brush Flats Array R5710|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5711|33.540394|-116.588844|1471.8|Sage Brush Flats Array R5711|2014-05-10T00:00:00|2014-06-02T23:59:59
ZG|R5712|33.540611|-116.589066|1468.7|Sage Brush Flats Array R5712|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5713|33.540794|-116.589294|1467.3|Sage Brush Flats Array R5713|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5714|33.541016|-116.589531|1468.4|Sage Brush Flats Array R5714|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5715|33.541229|-116.589745|1471.1|Sage Brush Flats Array R5715|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5716|33.541431|-116.589989|1471.5|Sage Brush Flats Array R5716|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5717|33.541695|-116.590218|1468.7|Sage Brush Flats Array R5717|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5718|33.541916|-116.590454|1459.3|Sage Brush Flats Array R5718|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5719|33.542133|-116.590668|1449.6|Sage Brush Flats Array R5719|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5720|33.542316|-116.590881|1445.4|Sage Brush Flats Array R5720|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5801|33.53828|-116.586395|1470.4|Sage Brush Flats Array R5801|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5802|33.538498|-116.586662|1467.9|Sage Brush Flats Array R5802|2014-05-10T00:00:00|2014-06-04T23:59:59
ZG|R5803|33.538712|-116.586868|1467.6|Sage Brush Flats Array R5803|2014-05-10T00:00:00|2014-06-04T23:59:59
ZG|R5804|33.538929|-116.58712|1465.0|Sage Brush Flats Array R5804|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5805|33.539146|-116.587341|1462.7|Sage Brush Flats Array R5805|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5806|33.539368|-116.587578|1465.2|Sage Brush Flats Array R5806|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5807|33.539558|-116.587753|1465.5|Sage Brush Flats Array R5807|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5808|33.539799|-116.58802|1465.4|Sage Brush Flats Array R5808|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5809|33.539997|-116.588264|1469.2|Sage Brush Flats Array R5809|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5810|33.540211|-116.588478|1471.2|Sage Brush Flats Array R5810|2014-05-11T00:00:00|2014-06-06T23:59:59
ZG|R5811|33.540459|-116.58873|1469.7|Sage Brush Flats Array R5811|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5812|33.540661|-116.588959|1466.6|Sage Brush Flats Array R5812|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5813|33.540844|-116.589241|1466.1|Sage Brush Flats Array R5813|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5814|33.54108|-116.589432|1466.8|Sage Brush Flats Array R5814|2014-05-10T00:00:00|2014-06-07T23:59:59
ZG|R5815|33.541286|-116.589645|1470.4|Sage Brush Flats Array R5815|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5816|33.541496|-116.589882|1470.6|Sage Brush Flats Array R5816|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5817|33.541744|-116.590103|1468.8|Sage Brush Flats Array R5817|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5818|33.541962|-116.590355|1457.4|Sage Brush Flats Array R5818|2014-05-10T00:00:00|2014-06-05T23:59:59
ZG|R5819|33.542164|-116.590561|1448.7|Sage Brush Flats Array R5819|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5820|33.542381|-116.590843|1444.0|Sage Brush Flats Array R5820|2014-05-10T00:00:00|2014-06-06T23:59:59
ZG|R5901|33.538338|-116.586266|1470.3|Sage Brush Flats Array R5901|2014-05-11T00:00:00|2014-06-05T23:59:59
ZG|R5902|33.538559|-116.586525|1467.6|Sage Brush Flats Array R5902|2014-05-10T00:00:00|2014-06-05T23:59:59
